epoch,train_loss,val_loss,train_accuracy,val_accuracy
351.0,0.11768354109271931,0.13041168267356906,0.9736842105263158,0.9764705882352941
352.0,0.11739272915095031,0.1297657714827343,0.9736842105263158,0.9764705882352941
353.0,0.11718708873495277,0.12952210549237572,0.9736842105263158,0.9764705882352941
354.0,0.11707357419923245,0.12978064212393722,0.9736842105263158,0.9764705882352941
355.0,0.11684796351410942,0.1294383409609818,0.9736842105263158,0.9764705882352941
356.0,0.11662031140968833,0.12909522658010256,0.9736842105263158,0.9764705882352941
357.0,0.11639305929760196,0.12869098883074837,0.9736842105263158,0.9764705882352941
358.0,0.11616755156173607,0.12831844733080722,0.9736842105263158,0.9764705882352941
359.0,0.1160586773680204,0.1286638375848441,0.9736842105263158,0.9764705882352941
360.0,0.11589603677640094,0.1285865013843151,0.9766081871345029,0.9764705882352941
361.0,0.11557294503935357,0.12755431200600156,0.9736842105263158,0.9764705882352941
362.0,0.1153591897001748,0.12719617502644623,0.9736842105263158,0.9764705882352941
363.0,0.11527636690466214,0.12777287886659897,0.9736842105263158,0.9764705882352941
364.0,0.11510017067032603,0.12766544473256689,0.9736842105263158,0.9764705882352941
365.0,0.114925831798315,0.12751764079251743,0.9766081871345029,0.9764705882352941
366.0,0.11477372712117914,0.12753074031788245,0.9766081871345029,0.9764705882352941
367.0,0.1145306025673286,0.12695775833156872,0.9736842105263158,0.9764705882352941
368.0,0.1142786315300051,0.126257829371453,0.9736842105263158,0.9764705882352941
369.0,0.11409607261953922,0.1261262357537715,0.9736842105263158,0.9764705882352941
370.0,0.11396495984513409,0.1262917624654478,0.9736842105263158,0.9764705882352941
371.0,0.11382056472744746,0.12634653523348238,0.9736842105263158,0.9764705882352941
372.0,0.11374877093161706,0.12682509816059118,0.9766081871345029,0.9764705882352941
373.0,0.11358650735283271,0.12673466567853175,0.9766081871345029,0.9764705882352941
374.0,0.11353385083902702,0.12717298743789143,0.9766081871345029,0.9764705882352941
375.0,0.11341986637547154,0.12728464763592706,0.9766081871345029,0.9764705882352941
